profile_id,period,day,timestamp,watts
G5,summer,saturday,09:00,146.4
G5,summer,saturday,09:15,137.7
G5,summer,saturday,09:30,131.7
G5,summer,saturday,09:45,128
G5,summer,saturday,10:00,126
G5,summer,saturday,10:15,125.3
G5,summer,saturday,10:30,125.2
G5,summer,saturday,10:45,124.9
G5,summer,saturday,11:00,124.1
G5,summer,saturday,11:15,123.2
G5,summer,saturday,11:30,122.6
G5,summer,saturday,11:45,122.9
G5,summer,saturday,12:00,124.4
G5,summer,saturday,12:15,125.9
G5,summer,saturday,12:30,125.9
G5,summer,saturday,12:45,122.9
G5,summer,saturday,13:00,116
G5,summer,saturday,13:15,106.4
G5,summer,saturday,13:30,96
G5,summer,saturday,13:45,86.6
G5,summer,saturday,14:00,79.8
G5,summer,saturday,14:15,75.6
G5,summer,saturday,14:30,73.6
G5,summer,saturday,14:45,73.6
G5,summer,saturday,15:00,75
G5,summer,saturday,15:15,77.2
G5,summer,saturday,15:30,79.4
G5,summer,saturday,15:45,80.6
G5,summer,saturday,16:00,80.3
G5,summer,saturday,16:15,78.8
G5,summer,saturday,16:30,76.7
G5,summer,saturday,16:45,74.6
G5,summer,saturday,17:00,72.8
G5,summer,saturday,17:15,71.2
G5,summer,saturday,17:30,69.5
G5,summer,saturday,17:45,67.5
G5,summer,saturday,18:00,65
G5,summer,saturday,18:15,62.3
G5,summer,saturday,18:30,59.9
G5,summer,saturday,18:45,58.4
G5,summer,saturday,19:00,58.1
G5,summer,saturday,19:15,58.5
G5,summer,saturday,19:30,59.2
G5,summer,saturday,19:45,59.4
G5,summer,saturday,20:00,59
G5,summer,saturday,20:15,57.8
G5,summer,saturday,20:30,56.2
G5,summer,saturday,20:45,54.4
G5,summer,saturday,21:00,52.6
G5,summer,saturday,21:15,51
G5,summer,saturday,21:30,49.5
G5,summer,saturday,21:45,48.4
G5,summer,saturday,22:00,47.6
G5,summer,saturday,22:15,47.1
G5,summer,saturday,22:30,47.1
G5,summer,saturday,22:45,47.4
G5,summer,saturday,23:00,48
G5,summer,saturday,23:15,48.7
G5,summer,saturday,23:30,49.3
G5,summer,saturday,23:45,49.4
G5,transition,saturday,00:00,75.6
G5,transition,saturday,00:15,97.6
G5,transition,saturday,00:30,121.4
G5,transition,saturday,00:45,143.1
G5,transition,saturday,01:00,159.4
G5,transition,saturday,01:15,170.6
G5,transition,saturday,01:30,177.6
G5,transition,saturday,01:45,181.4
G5,transition,saturday,02:00,182.9
G5,transition,saturday,02:15,183.1
G5,transition,saturday,02:30,182.9
G5,transition,saturday,02:45,183.4
G5,transition,saturday,03:00,185.2
G5,transition,saturday,03:15,188.7
G5,transition,saturday,03:30,193.7
G5,transition,saturday,03:45,200.5
G5,transition,saturday,04:00,208.8
G5,transition,saturday,04:15,217.5
G5,transition,saturday,04:30,225.2
G5,transition,saturday,04:45,230.7
G5,transition,saturday,05:00,233.1
G5,transition,saturday,05:15,232.9
G5,transition,saturday,05:30,231.4
G5,transition,saturday,05:45,229.7
G5,transition,saturday,06:00,228.7
G5,transition,saturday,06:15,228.4
G5,transition,saturday,06:30,228.8
G5,transition,saturday,06:45,229.7
G5,transition,saturday,07:00,230.9
G5,transition,saturday,07:15,230.9
G5,transition,saturday,07:30,228
G5,transition,saturday,07:45,220.7
G5,transition,saturday,08:00,207.9
G5,transition,saturday,08:15,191.8
G5,transition,saturday,08:30,175.3
G5,transition,saturday,08:45,161.2
G5,transition,saturday,09:00,151.7
G5,transition,saturday,09:15,145.9
G5,transition,saturday,09:30,142.2
G5,transition,saturday,09:45,139
G5,transition,saturday,10:00,135.1
G5,transition,saturday,10:15,130.6
G5,transition,saturday,10:30,126
G5,transition,saturday,10:45,121.9
G5,transition,saturday,11:00,118.8
G5,transition,saturday,11:15,116.9
G5,transition,saturday,11:30,116.5
G5,transition,saturday,11:45,117.9
G5,transition,saturday,12:00,120.8
G5,transition,saturday,12:15,123.8
G5,transition,saturday,12:30,124.8
G5,transition,saturday,12:45,121.9
G5,transition,saturday,13:00,113.9
G5,transition,saturday,13:15,102.6
G5,transition,saturday,13:30,90.3
G5,transition,saturday,13:45,79.6
G5,transition,saturday,14:00,72.3
G5,transition,saturday,14:15,68.1
G5,transition,saturday,14:30,66.1
G5,transition,saturday,14:45,65.5
G5,transition,saturday,15:00,65.5
G5,transition,saturday,15:15,65.7
G5,transition,saturday,15:30,65.8
G5,transition,saturday,15:45,65.5
G5,transition,saturday,16:00,64.6
G5,transition,saturday,16:15,63.6
G5,transition,saturday,16:30,63
G5,transition,saturday,16:45,63.5
G5,transition,saturday,17:00,65.4
G5,transition,saturday,17:15,68.2
G5,transition,saturday,17:30,71.2
G5,transition,saturday,17:45,73.6
G5,transition,saturday,18:00,74.8
G5,transition,saturday,18:15,74.8
G5,transition,saturday,18:30,73.7
G5,transition,saturday,18:45,71.5
G5,transition,saturday,19:00,68.6
G5,transition,saturday,19:15,65.3
G5,transition,saturday,19:30,62
G5,transition,saturday,19:45,59.4
G5,transition,saturday,20:00,57.8
G5,transition,saturday,20:15,56.9
G5,transition,saturday,20:30,56.3
G5,transition,saturday,20:45,55.4
G5,transition,saturday,21:00,54.1
G5,transition,saturday,21:15,52.4
G5,transition,saturday,21:30,50.7
G5,transition,saturday,21:45,49.4
G5,transition,saturday,22:00,48.6
G5,transition,saturday,22:15,48.1
G5,transition,saturday,22:30,47.8
G5,transition,saturday,22:45,47.4
G5,transition,saturday,23:00,46.5
G5,transition,saturday,23:15,45.5
G5,transition,saturday,23:30,44.3
G5,transition,saturday,23:45,43.3
G6,winter,saturday,00:00,67.5
G6,winter,saturday,00:15,67.8
G6,winter,saturday,00:30,68.5
G6,winter,saturday,00:45,68.1
G6,winter,saturday,01:00,65.4
G6,winter,saturday,01:15,61
G6,winter,saturday,01:30,56.1
G6,winter,saturday,01:45,52
G6,winter,saturday,02:00,49.4
G6,winter,saturday,02:15,48.1
G6,winter,saturday,02:30,47.6
G6,winter,saturday,02:45,47.3
G6,winter,saturday,03:00,46.9
G6,winter,saturday,03:15,46.4
G6,winter,saturday,03:30,45.7
G6,winter,saturday,03:45,45
G6,winter,saturday,04:00,44.5
G6,winter,saturday,04:15,44
G6,winter,saturday,04:30,43.8
G6,winter,saturday,04:45,43.9
G6,winter,saturday,05:00,44.2
G6,winter,saturday,05:15,44.7
G6,winter,saturday,05:30,45.1
G6,winter,saturday,05:45,45
G6,winter,saturday,06:00,44.6
G6,winter,saturday,06:15,44
G6,winter,saturday,06:30,44
G6,winter,saturday,06:45,45
G6,winter,saturday,07:00,47.5
G6,winter,saturday,07:15,51.1
G6,winter,saturday,07:30,55.5
G6,winter,saturday,07:45,60
G6,winter,saturday,08:00,64.5
G6,winter,saturday,08:15,68.6
G6,winter,saturday,08:30,72.1
G6,winter,saturday,08:45,75.1
G6,winter,saturday,09:00,77.5
G6,winter,saturday,09:15,80.8
G6,winter,saturday,09:30,86.8
G6,winter,saturday,09:45,97
G6,winter,saturday,10:00,112.5
G6,winter,saturday,10:15,131.1
G6,winter,saturday,10:30,150
G6,winter,saturday,10:45,166.3
G6,winter,saturday,11:00,177.7
G6,winter,saturday,11:15,184.6
G6,winter,saturday,11:30,187.8
G6,winter,saturday,11:45,188.2
G6,winter,saturday,12:00,186.8
G6,winter,saturday,12:15,184.3
G6,winter,saturday,12:30,181.4
G6,winter,saturday,12:45,179
G6,winter,saturday,13:00,177.5
G6,winter,saturday,13:15,177
G6,winter,saturday,13:30,177.2
G6,winter,saturday,13:45,177.8
G6,winter,saturday,14:00,178.8
G6,winter,saturday,14:15,179.9
G6,winter,saturday,14:30,181.2
G6,winter,saturday,14:45,182.5
G6,winter,saturday,15:00,183.7
G6,winter,saturday,15:15,184.8
G6,winter,saturday,15:30,185.5
G6,winter,saturday,15:45,185.9
G6,winter,saturday,16:00,186
G6,winter,saturday,16:15,186.9
G6,winter,saturday,16:30,189.9
G6,winter,saturday,16:45,196.3
G6,winter,saturday,17:00,207
G6,winter,saturday,17:15,220.8
G6,winter,saturday,17:30,236.3
G6,winter,saturday,17:45,251.7
G6,winter,saturday,18:00,265.8
G6,winter,saturday,18:15,277.9
G6,winter,saturday,18:30,287.6
G6,winter,saturday,18:45,294.5
G6,winter,saturday,19:00,298.1
G6,winter,saturday,19:15,298.7
G6,winter,saturday,19:30,296.3
G6,winter,saturday,19:45,291
G6,winter,saturday,20:00,283.1
G6,winter,saturday,20:15,273.4
G6,winter,saturday,20:30,262.6
G6,winter,saturday,20:45,251.7
G6,winter,saturday,21:00,241.3
G6,winter,saturday,21:15,231.2
G6,winter,saturday,21:30,220.9
G6,winter,saturday,21:45,210.2
G6,winter,saturday,22:00,198.6
G6,winter,saturday,22:15,186.3
G6,winter,saturday,22:30,173.5
G6,winter,saturday,22:45,160.5
G6,winter,saturday,23:00,147.5
G6,winter,saturday,23:15,134.7
G6,winter,saturday,23:30,122.4
G6,winter,saturday,23:45,110.9
G6,summer,saturday,00:00,60
G6,summer,saturday,00:15,59.4
G6,summer,saturday,00:30,59.4
G6,summer,saturday,00:45,58.9
G6,summer,saturday,01:00,57.1
G6,summer,saturday,01:15,54.3
G6,summer,saturday,01:30,51.3
G6,summer,saturday,01:45,48.5
G6,summer,saturday,02:00,46.5
G6,summer,saturday,02:15,45.2
G6,summer,saturday,02:30,44.4
G6,summer,saturday,02:45,43.9
G6,summer,saturday,03:00,43.4
G6,summer,saturday,03:15,43
G6,summer,saturday,03:30,42.4
G6,summer,saturday,03:45,41.6
G6,summer,saturday,04:00,40.6
G6,summer,saturday,04:15,39.5
G6,summer,saturday,04:30,38.6
G6,summer,saturday,04:45,38.1
G6,summer,saturday,05:00,38.2
G6,summer,saturday,05:15,38.7
G6,summer,saturday,05:30,39.5
G6,summer,saturday,05:45,40.4
G6,summer,saturday,06:00,41.3
G6,summer,saturday,06:15,42.3
G6,summer,saturday,06:30,43.9
G6,summer,saturday,06:45,46.2
G6,summer,saturday,07:00,49.5
G6,summer,saturday,07:15,53.4
G6,summer,saturday,07:30,57.5
G6,summer,saturday,07:45,61.2
G6,summer,saturday,08:00,64.3
G6,summer,saturday,08:15,67.2
G6,summer,saturday,08:30,70.2
G6,summer,saturday,08:45,73.9
G6,summer,saturday,09:00,78.7
G6,summer,saturday,09:15,84.7
G6,summer,saturday,09:30,91.9
G6,summer,saturday,09:45,100.5
G6,summer,saturday,10:00,110.2
G6,summer,saturday,10:15,120.3
G6,summer,saturday,10:30,129.7
G6,summer,saturday,10:45,137.4
G6,summer,saturday,11:00,142.7
G6,summer,saturday,11:15,145.9
G6,summer,saturday,11:30,147.4
G6,summer,saturday,11:45,147.8
G6,summer,saturday,12:00,147.5
G6,summer,saturday,12:15,146.8
G6,summer,saturday,12:30,145.7
G6,summer,saturday,12:45,144.3
G6,summer,saturday,13:00,143
G6,summer,saturday,13:15,142.1
G6,summer,saturday,13:30,142.4
G6,summer,saturday,13:45,144.3
G6,summer,saturday,14:00,148.4
G6,summer,saturday,14:15,154
G6,summer,saturday,14:30,160.6
G6,summer,saturday,14:45,167.4
G6,summer,saturday,15:00,173.8
G6,summer,saturday,15:15,179.2
G6,summer,saturday,15:30,183.1
G6,summer,saturday,15:45,184.8
G6,summer,saturday,16:00,184.1
G6,summer,saturday,16:15,182.1
G6,summer,saturday,16:30,179.9
G6,summer,saturday,16:45,179
G6,summer,saturday,17:00,180.3
G6,summer,saturday,17:15,183.8
G6,summer,saturday,17:30,189.2
G6,summer,saturday,17:45,196.3
G6,summer,saturday,18:00,204.6
G6,summer,saturday,18:15,213.4
G6,summer,saturday,18:30,221.7
G6,summer,saturday,18:45,228.6
G6,summer,saturday,19:00,233.6
G6,summer,saturday,19:15,236.4
G6,summer,saturday,19:30,237.4
G6,summer,saturday,19:45,236.7
G6,summer,saturday,20:00,234.5
G6,summer,saturday,20:15,231
G6,summer,saturday,20:30,226.3
G6,summer,saturday,20:45,220.6
G6,summer,saturday,21:00,213.9
G6,summer,saturday,21:15,206.1
G6,summer,saturday,21:30,197.2
G6,summer,saturday,21:45,187.1
G6,summer,saturday,22:00,175.6
G6,summer,saturday,22:15,163.1
G6,summer,saturday,22:30,150.3
G6,summer,saturday,22:45,137.4
G6,summer,saturday,23:00,125.1
G6,summer,saturday,23:15,113.5
G6,summer,saturday,23:30,102.9
G6,summer,saturday,23:45,93.5
G6,transition,saturday,00:00,64.7
G6,transition,saturday,00:15,63.4
G6,transition,saturday,00:30,63
G6,transition,saturday,00:45,62.4
G6,transition,saturday,01:00,60.4
G6,transition,saturday,01:15,57.5
G6,transition,saturday,01:30,54.1
G6,transition,saturday,01:45,50.8
G6,transition,saturday,02:00,48.1
G6,transition,saturday,02:15,45.9
G6,transition,saturday,02:30,44.1
G6,transition,saturday,02:45,42.7
G6,transition,saturday,03:00,41.6
G6,transition,saturday,03:15,40.6
G6,transition,saturday,03:30,39.8
G6,transition,saturday,03:45,39.3
G6,transition,saturday,04:00,38.8
G6,transition,saturday,04:15,38.5
G6,transition,saturday,04:30,38.3
G6,transition,saturday,04:45,38.1
G6,transition,saturday,05:00,37.9
G6,transition,saturday,05:15,37.7
G6,transition,saturday,05:30,37.4
G6,transition,saturday,05:45,37
G6,transition,saturday,06:00,36.4
G6,transition,saturday,06:15,36.3
G6,transition,saturday,06:30,37
G6,transition,saturday,06:45,39.3
G6,transition,saturday,07:00,43.3
G6,transition,saturday,07:15,48.5
G6,transition,saturday,07:30,54
G6,transition,saturday,07:45,58.9
G6,transition,saturday,08:00,62.6
G6,transition,saturday,08:15,65.6
G6,transition,saturday,08:30,68.7
G6,transition,saturday,08:45,72.8
G6,transition,saturday,09:00,78.3
G6,transition,saturday,09:15,85.5
G6,transition,saturday,09:30,94.1
G6,transition,saturday,09:45,103.9
G6,transition,saturday,10:00,114.8
G6,transition,saturday,10:15,126
G6,transition,saturday,10:30,136.5
G6,transition,saturday,10:45,145.5
G6,transition,saturday,11:00,152.3
G6,transition,saturday,11:15,157.1
G6,transition,saturday,11:30,160.1
G6,transition,saturday,11:45,161.7
G6,transition,saturday,12:00,162.1
G6,transition,saturday,12:15,161.8
G6,transition,saturday,12:30,161.1
G6,transition,saturday,12:45,160.5
G6,transition,saturday,13:00,160.3
G6,transition,saturday,13:15,160.7
G6,transition,saturday,13:30,161.8
G6,transition,saturday,13:45,164
G6,transition,saturday,14:00,167.1
G6,transition,saturday,14:15,170.9
G6,transition,saturday,14:30,174.7
G6,transition,saturday,14:45,177.8
G6,transition,saturday,15:00,180
G6,transition,saturday,15:15,181.2
G6,transition,saturday,15:30,181.6
G6,transition,saturday,15:45,181.3
G6,transition,saturday,16:00,180.7
G6,transition,saturday,16:15,180.5
G6,transition,saturday,16:30,181.6
G6,transition,saturday,16:45,184.8
G6,transition,saturday,17:00,190.7
G6,transition,saturday,17:15,198.9
G6,transition,saturday,17:30,208.8
G6,transition,saturday,17:45,219.4
G6,transition,saturday,18:00,230.2
G6,transition,saturday,18:15,240.7
G6,transition,saturday,18:30,250.3
G6,transition,saturday,18:45,258.7
G6,transition,saturday,19:00,265.2
G6,transition,saturday,19:15,269.8
G6,transition,saturday,19:30,271.9
G6,transition,saturday,19:45,271.4
G6,transition,saturday,20:00,268.1
G6,transition,saturday,20:15,262.6
G6,transition,saturday,20:30,255.8
G6,transition,saturday,20:45,248.3
G6,transition,saturday,21:00,240.7
G6,transition,saturday,21:15,232.6
G6,transition,saturday,21:30,223.4
G6,transition,saturday,21:45,212.5
G6,transition,saturday,22:00,199.4
G6,transition,saturday,22:15,184.8
G6,transition,saturday,22:30,169.6
G6,transition,saturday,22:45,154.7
G6,transition,saturday,23:00,141
G6,transition,saturday,23:15,128.5
G6,transition,saturday,23:30,117.3
G6,transition,saturday,23:45,107.4
L0,winter,saturday,00:00,73.9
L0,winter,saturday,00:15,73
L0,winter,saturday,00:30,72.6
L0,winter,saturday,00:45,72.3
L0,winter,saturday,01:00,71.5
L0,winter,saturday,01:15,70.4
L0,winter,saturday,01:30,69.1
L0,winter,saturday,01:45,67.6
L0,winter,saturday,02:00,66.2
L0,winter,saturday,02:15,64.8
L0,winter,saturday,02:30,63.4
L0,winter,saturday,02:45,62.1
L0,winter,saturday,03:00,60.7
L0,winter,saturday,03:15,59.4
L0,winter,saturday,03:30,58.3
L0,winter,saturday,03:45,57.4
L0,winter,saturday,04:00,56.9
L0,winter,saturday,04:15,56.8
L0,winter,saturday,04:30,57
L0,winter,saturday,04:45,57.4
L0,winter,saturday,05:00,58.2
L0,winter,saturday,05:15,59.2
L0,winter,saturday,05:30,60.5
L0,winter,saturday,05:45,62.1
L0,winter,saturday,06:00,64.1
L0,winter,saturday,06:15,67.4
L0,winter,saturday,06:30,72.9
L0,winter,saturday,06:45,81.5
L0,winter,saturday,07:00,93.9
L0,winter,saturday,07:15,109.4
L0,winter,saturday,07:30,126.9
L0,winter,saturday,07:45,145.4
L0,winter,saturday,08:00,163.8
L0,winter,saturday,08:15,181
L0,winter,saturday,08:30,195.6
L0,winter,saturday,08:45,206.6
L0,winter,saturday,09:00,212.9
L0,winter,saturday,09:15,214.6
L0,winter,saturday,09:30,212.1
L0,winter,saturday,09:45,205.6
L0,winter,saturday,10:00,195.9
L0,winter,saturday,10:15,185
L0,winter,saturday,10:30,175.4
L0,winter,saturday,10:45,169.5
L0,winter,saturday,11:00,168.9
L0,winter,saturday,11:15,171.3
L0,winter,saturday,11:30,173.5
L0,winter,saturday,11:45,172.3
L0,winter,saturday,12:00,165.4
L0,winter,saturday,12:15,154.5
L0,winter,saturday,12:30,142
L0,winter,saturday,12:45,130.6
L0,winter,saturday,13:00,122.1
L0,winter,saturday,13:15,116.1
L0,winter,saturday,13:30,111.6
L0,winter,saturday,13:45,107.4
L0,winter,saturday,14:00,102.9
L0,winter,saturday,14:15,98.2
L0,winter,saturday,14:30,94
L0,winter,saturday,14:45,90.8
L0,winter,saturday,15:00,88.9
L0,winter,saturday,15:15,88.2
L0,winter,saturday,15:30,88
L0,winter,saturday,15:45,88
L0,winter,saturday,16:00,87.9
L0,winter,saturday,16:15,88.5
L0,winter,saturday,16:30,90.9
L0,winter,saturday,16:45,96.3
L0,winter,saturday,17:00,105.5
L0,winter,saturday,17:15,117.8
L0,winter,saturday,17:30,132.7
L0,winter,saturday,17:45,149.1
L0,winter,saturday,18:00,166.4
L0,winter,saturday,18:15,183.4
L0,winter,saturday,18:30,199
L0,winter,saturday,18:45,212.1
L0,winter,saturday,19:00,221.5
L0,winter,saturday,19:15,226.2
L0,winter,saturday,19:30,224.9
L0,winter,saturday,19:45,216.8
L0,winter,saturday,20:00,201.3
L0,winter,saturday,20:15,181.3
L0,winter,saturday,20:30,160.3
L0,winter,saturday,20:45,141.7
L0,winter,saturday,21:00,128.3
L0,winter,saturday,21:15,119.3
L0,winter,saturday,21:30,113.2
L0,winter,saturday,21:45,108.4
L0,winter,saturday,22:00,103.7
L0,winter,saturday,22:15,98.8
L0,winter,saturday,22:30,93.9
L0,winter,saturday,22:45,88.9
L0,winter,saturday,23:00,84
L0,winter,saturday,23:15,79.3
L0,winter,saturday,23:30,75
L0,winter,saturday,23:45,71.3
L0,summer,saturday,00:00,67.2
L0,summer,saturday,00:15,65.6
L0,summer,saturday,00:30,64.3
L0,summer,saturday,00:45,63
L0,summer,saturday,01:00,61.4
L0,summer,saturday,01:15,59.7
L0,summer,saturday,01:30,58
L0,summer,saturday,01:45,56.5
L0,summer,saturday,02:00,55.2
L0,summer,saturday,02:15,54.2
L0,summer,saturday,02:30,53.4
L0,summer,saturday,02:45,52.8
L0,summer,saturday,03:00,52.3
L0,summer,saturday,03:15,51.8
L0,summer,saturday,03:30,51.4
L0,summer,saturday,03:45,50.9
L0,summer,saturday,04:00,50.5
L0,summer,saturday,04:15,50.2
L0,summer,saturday,04:30,50
L0,summer,saturday,04:45,50
L0,summer,saturday,05:00,50.3
L0,summer,saturday,05:15,50.9
L0,summer,saturday,05:30,51.7
L0,summer,saturday,05:45,52.8
L0,summer,saturday,06:00,54.4
L0,summer,saturday,06:15,57.2
L0,summer,saturday,06:30,62.2
L0,summer,saturday,06:45,70.4
L0,summer,saturday,07:00,82.4
L0,summer,saturday,07:15,97.4
L0,summer,saturday,07:30,114.2
L0,summer,saturday,07:45,131.5
L0,summer,saturday,08:00,148.2
L0,summer,saturday,08:15,162.8
L0,summer,saturday,08:30,173.8
L0,summer,saturday,08:45,179.7
L0,summer,saturday,09:00,179.6
L0,summer,saturday,09:15,174.9
L0,summer,saturday,09:30,167.2
L0,summer,saturday,09:45,158.4
L0,summer,saturday,10:00,150.1
L0,summer,saturday,10:15,143.4
L0,summer,saturday,10:30,139.1
L0,summer,saturday,10:45,138
L0,summer,saturday,11:00,140.4
L0,summer,saturday,11:15,144.4
L0,summer,saturday,11:30,147.5
L0,summer,saturday,11:45,147.3
L0,summer,saturday,12:00,142
L0,summer,saturday,12:15,133.1
L0,summer,saturday,12:30,122.7
L0,summer,saturday,12:45,113
L0,summer,saturday,13:00,105.7
L0,summer,saturday,13:15,100.6
L0,summer,saturday,13:30,96.8
L0,summer,saturday,13:45,93.6
L0,summer,saturday,14:00,90.3
L0,summer,saturday,14:15,87.1
L0,summer,saturday,14:30,84.4
L0,summer,saturday,14:45,82.4
L0,summer,saturday,15:00,81.5
L0,summer,saturday,15:15,81.3
L0,summer,saturday,15:30,81.4
L0,summer,saturday,15:45,81.5
L0,summer,saturday,16:00,81.3
L0,summer,saturday,16:15,81.3
L0,summer,saturday,16:30,81.8
L0,summer,saturday,16:45,83.4
L0,summer,saturday,17:00,86.6
L0,summer,saturday,17:15,91.7
L0,summer,saturday,17:30,99.2
L0,summer,saturday,17:45,109.3
L0,summer,saturday,18:00,122.1
L0,summer,saturday,18:15,135.8
L0,summer,saturday,18:30,148.6
L0,summer,saturday,18:45,158.4
L0,summer,saturday,19:00,163.6
L0,summer,saturday,19:15,164.4
L0,summer,saturday,19:30,161.5
L0,summer,saturday,19:45,155.6
L0,summer,saturday,20:00,147.4
L0,summer,saturday,20:15,137.8
L0,summer,saturday,20:30,127.9
L0,summer,saturday,20:45,118.6
L0,summer,saturday,21:00,110.7
L0,summer,saturday,21:15,104.1
L0,summer,saturday,21:30,98.5
L0,summer,saturday,21:45,93.6
L0,summer,saturday,22:00,88.9
L0,summer,saturday,22:15,84.6
L0,summer,saturday,22:30,80.6
L0,summer,saturday,22:45,76.9
L0,summer,saturday,23:00,73.4
L0,summer,saturday,23:15,70.3
L0,summer,saturday,23:30,67.4
L0,summer,saturday,23:45,64.8
L0,transition,saturday,00:00,71.4
L0,transition,saturday,00:15,69.4
L0,transition,saturday,00:30,68
L0,transition,saturday,00:45,66.7
L0,transition,saturday,01:00,65.3
L0,transition,saturday,01:15,63.9
L0,transition,saturday,01:30,62.4
L0,transition,saturday,01:45,61.1
L0,transition,saturday,02:00,60
L0,transition,saturday,02:15,59.1
L0,transition,saturday,02:30,58.3
L0,transition,saturday,02:45,57.4
L0,transition,saturday,03:00,56.6
L0,transition,saturday,03:15,55.7
L0,transition,saturday,03:30,55.1
L0,transition,saturday,03:45,54.7
L0,transition,saturday,04:00,54.6
L0,transition,saturday,04:15,54.7
L0,transition,saturday,04:30,55.1
L0,transition,saturday,04:45,55.6
L0,transition,saturday,05:00,56.1
L0,transition,saturday,05:15,56.6
L0,transition,saturday,05:30,57.4
L0,transition,saturday,05:45,58.4
L0,transition,saturday,06:00,59.9
L0,transition,saturday,06:15,62.9
L0,transition,saturday,06:30,68.8
L0,transition,saturday,06:45,78.7
L0,transition,saturday,07:00,93.4
L0,transition,saturday,07:15,111.6
L0,transition,saturday,07:30,131.4
L0,transition,saturday,07:45,151
L0,transition,saturday,08:00,168.6
L0,transition,saturday,08:15,183.2
L0,transition,saturday,08:30,193.7
L0,transition,saturday,08:45,199.2
L0,transition,saturday,09:00,198.9
L0,transition,saturday,09:15,194.1
L0,transition,saturday,09:30,186.2
L0,transition,saturday,09:45,176.9
L0,transition,saturday,10:00,167.6
L0,transition,saturday,10:15,159.6
L0,transition,saturday,10:30,154
L0,transition,saturday,10:45,151.9
L0,transition,saturday,11:00,153.9
L0,transition,saturday,11:15,157.9
L0,transition,saturday,11:30,161.3
L0,transition,saturday,11:45,161.2
L0,transition,saturday,12:00,155.8
L0,transition,saturday,12:15,146.7
L0,transition,saturday,12:30,135.9
L0,transition,saturday,12:45,126
L0,transition,saturday,13:00,118.5
L0,transition,saturday,13:15,113.1
L0,transition,saturday,13:30,108.8
L0,transition,saturday,13:45,104.7
L0,transition,saturday,14:00,100
L0,transition,saturday,14:15,95.3
L0,transition,saturday,14:30,91.1
L0,transition,saturday,14:45,88
L0,transition,saturday,15:00,86.6
L0,transition,saturday,15:15,86.3
L0,transition,saturday,15:30,86.7
L0,transition,saturday,15:45,87.1
L0,transition,saturday,16:00,87.1
L0,transition,saturday,16:15,87.3
L0,transition,saturday,16:30,88.5
L0,transition,saturday,16:45,91.7
L0,transition,saturday,17:00,97.4
L0,transition,saturday,17:15,105.7
L0,transition,saturday,17:30,116.2
L0,transition,saturday,17:45,128.8
L0,transition,saturday,18:00,142.9
L0,transition,saturday,18:15,157.3
L0,transition,saturday,18:30,170.7
L0,transition,saturday,18:45,181.6
L0,transition,saturday,19:00,188.7
L0,transition,saturday,19:15,191.7
L0,transition,saturday,19:30,190.6
L0,transition,saturday,19:45,185.3
L0,transition,saturday,20:00,175.8
L0,transition,saturday,20:15,163.7
L0,transition,saturday,20:30,150.5
L0,transition,saturday,20:45,138
L0,transition,saturday,21:00,127.4
L0,transition,saturday,21:15,118.8
L0,transition,saturday,21:30,111.6
L0,transition,saturday,21:45,105.6
L0,transition,saturday,22:00,100.3
L0,transition,saturday,22:15,95.5
L0,transition,saturday,22:30,90.9
L0,transition,saturday,22:45,86.1
L0,transition,saturday,23:00,81.1
L0,transition,saturday,23:15,76.1
L0,transition,saturday,23:30,71.5
L0,transition,saturday,23:45,67.6
L1,winter,saturday,00:00,67.9
L1,winter,saturday,00:15,67.6
L1,winter,saturday,00:30,67.8
L1,winter,saturday,00:45,67.8
L1,winter,saturday,01:00,67.3
L1,winter,saturday,01:15,66.5
L1,winter,saturday,01:30,65.4
L1,winter,saturday,01:45,64.3
L1,winter,saturday,02:00,63.2
L1,winter,saturday,02:15,62.3
L1,winter,saturday,02:30,61.5
L1,winter,saturday,02:45,60.8
L1,winter,saturday,03:00,60.1
L1,winter,saturday,03:15,59.5
L1,winter,saturday,03:30,59
L1,winter,saturday,03:45,58.4
L1,winter,saturday,04:00,57.8
L1,winter,saturday,04:15,57.3
L1,winter,saturday,04:30,57.1
L1,winter,saturday,04:45,57.2
L1,winter,saturday,05:00,58
L1,winter,saturday,05:15,59.3
L1,winter,saturday,05:30,61.4
L1,winter,saturday,05:45,64.3
L1,winter,saturday,06:00,68.2
L1,winter,saturday,06:15,74.7
L1,winter,saturday,06:30,85.3
L1,winter,saturday,06:45,101.6
L1,winter,saturday,07:00,124.9
L1,winter,saturday,07:15,153.4
L1,winter,saturday,07:30,185.3
L1,winter,saturday,07:45,218.5
L1,winter,saturday,08:00,250.4
L1,winter,saturday,08:15,276.9
L1,winter,saturday,08:30,293.5
L1,winter,saturday,08:45,295.6
L1,winter,saturday,09:00,280.5
L1,winter,saturday,09:15,252.9
L1,winter,saturday,09:30,219.2
L1,winter,saturday,09:45,185.8
L1,winter,saturday,10:00,158
L1,winter,saturday,10:15,137.3
L1,winter,saturday,10:30,123.9
L1,winter,saturday,10:45,118
L1,winter,saturday,11:00,119.2
L1,winter,saturday,11:15,124.5
L1,winter,saturday,11:30,130
L1,winter,saturday,11:45,132
L1,winter,saturday,12:00,127.8
L1,winter,saturday,12:15,119.2
L1,winter,saturday,12:30,109.1
L1,winter,saturday,12:45,100.5
L1,winter,saturday,13:00,95.5
