"","profile","period","weekday","timestamp","value"
"5404","G6","transition","sunday","07:00",37
"5405","G6","transition","sunday","07:15",42.3
"5406","G6","transition","sunday","07:30",49.8
"5407","G6","transition","sunday","07:45",58
"5408","G6","transition","sunday","08:00",65.8
"5409","G6","transition","sunday","08:15",72.3
"5410","G6","transition","sunday","08:30",78.7
"5411","G6","transition","sunday","08:45",86.4
"5412","G6","transition","sunday","09:00",97
"5413","G6","transition","sunday","09:15",111.6
"5414","G6","transition","sunday","09:30",129.1
"5415","G6","transition","sunday","09:45",147.9
"5416","G6","transition","sunday","10:00",166.3
"5417","G6","transition","sunday","10:15",183.1
"5418","G6","transition","sunday","10:30",198.4
"5419","G6","transition","sunday","10:45",213.1
"5420","G6","transition","sunday","11:00",227.5
"5421","G6","transition","sunday","11:15",242
"5422","G6","transition","sunday","11:30",255.2
"5423","G6","transition","sunday","11:45",265.6
"5424","G6","transition","sunday","12:00",271.4
"5425","G6","transition","sunday","12:15",271.6
"5426","G6","transition","sunday","12:30",267.8
"5427","G6","transition","sunday","12:45",262.4
"5428","G6","transition","sunday","13:00",257.5
"5429","G6","transition","sunday","13:15",254.9
"5430","G6","transition","sunday","13:30",253.3
"5431","G6","transition","sunday","13:45",250.9
"5432","G6","transition","sunday","14:00",246
"5433","G6","transition","sunday","14:15",237.1
"5434","G6","transition","sunday","14:30",225.2
"5435","G6","transition","sunday","14:45",211.5
"5436","G6","transition","sunday","15:00",197.5
"5437","G6","transition","sunday","15:15",184.2
"5438","G6","transition","sunday","15:30",171.9
"5439","G6","transition","sunday","15:45",160.6
"5440","G6","transition","sunday","16:00",150.1
"5441","G6","transition","sunday","16:15",140.8
"5442","G6","transition","sunday","16:30",133.8
"5443","G6","transition","sunday","16:45",130.7
"5444","G6","transition","sunday","17:00",132.8
"5445","G6","transition","sunday","17:15",141.1
"5446","G6","transition","sunday","17:30",154.4
"5447","G6","transition","sunday","17:45",170.7
"5448","G6","transition","sunday","18:00",188.2
"5449","G6","transition","sunday","18:15",205.2
"5450","G6","transition","sunday","18:30",220.5
"5451","G6","transition","sunday","18:45",232.9
"5452","G6","transition","sunday","19:00",241.3
"5453","G6","transition","sunday","19:15",245.2
"5454","G6","transition","sunday","19:30",245.3
"5455","G6","transition","sunday","19:45",242.8
"5456","G6","transition","sunday","20:00",239
"5457","G6","transition","sunday","20:15",234.9
"5458","G6","transition","sunday","20:30",230.1
"5459","G6","transition","sunday","20:45",224.3
"5460","G6","transition","sunday","21:00",217.1
"5461","G6","transition","sunday","21:15",208
"5462","G6","transition","sunday","21:30",197.2
"5463","G6","transition","sunday","21:45",184.8
"5464","G6","transition","sunday","22:00",170.9
"5465","G6","transition","sunday","22:15",155.9
"5466","G6","transition","sunday","22:30",140.2
"5467","G6","transition","sunday","22:45",124.6
"5468","G6","transition","sunday","23:00",109.7
"5469","G6","transition","sunday","23:15",96
"5470","G6","transition","sunday","23:30",83.9
"5471","G6","transition","sunday","23:45",73.4
"5472","G6","transition","sunday","00:00",64.7
"5473","L0","winter","sunday","00:15",68.3
"5474","L0","winter","sunday","00:30",66
"5475","L0","winter","sunday","00:45",64.3
"5476","L0","winter","sunday","01:00",63
"5477","L0","winter","sunday","01:15",62.1
"5478","L0","winter","sunday","01:30",61.4
"5479","L0","winter","sunday","01:45",60.8
"5480","L0","winter","sunday","02:00",60.2
"5481","L0","winter","sunday","02:15",59.5
"5482","L0","winter","sunday","02:30",58.8
"5483","L0","winter","sunday","02:45",58
"5484","L0","winter","sunday","03:00",57.4
"5485","L0","winter","sunday","03:15",57
"5486","L0","winter","sunday","03:30",56.7
"5487","L0","winter","sunday","03:45",56.6
"5488","L0","winter","sunday","04:00",56.5
"5489","L0","winter","sunday","04:15",56.4
"5490","L0","winter","sunday","04:30",56.5
"5491","L0","winter","sunday","04:45",56.8
"5492","L0","winter","sunday","05:00",57.4
"5493","L0","winter","sunday","05:15",58.5
"5494","L0","winter","sunday","05:30",60.5
"5495","L0","winter","sunday","05:45",63.7
"5496","L0","winter","sunday","06:00",68.5
"5497","L0","winter","sunday","06:15",75.3
"5498","L0","winter","sunday","06:30",84.1
"5499","L0","winter","sunday","06:45",94.8
"5500","L0","winter","sunday","07:00",107.4
"5501","L0","winter","sunday","07:15",121.9
"5502","L0","winter","sunday","07:30",137.8
"5503","L0","winter","sunday","07:45",155
"5504","L0","winter","sunday","08:00",173.2
"5505","L0","winter","sunday","08:15",191.7
"5506","L0","winter","sunday","08:30",208.6
"5507","L0","winter","sunday","08:45",221.4
"5508","L0","winter","sunday","09:00",227.9
"5509","L0","winter","sunday","09:15",226.4
"5510","L0","winter","sunday","09:30",218.6
"5511","L0","winter","sunday","09:45",206.6
"5512","L0","winter","sunday","10:00",192.7
"5513","L0","winter","sunday","10:15",178.9
"5514","L0","winter","sunday","10:30",167
"5515","L0","winter","sunday","10:45",158.1
"5516","L0","winter","sunday","11:00",153.8
"5517","L0","winter","sunday","11:15",154.6
"5518","L0","winter","sunday","11:30",158.2
"5519","L0","winter","sunday","11:45",161.5
"5520","L0","winter","sunday","12:00",161.2
"5521","L0","winter","sunday","12:15",155.2
"5522","L0","winter","sunday","12:30",145.4
"5523","L0","winter","sunday","12:45",134.4
"5524","L0","winter","sunday","13:00",125
"5525","L0","winter","sunday","13:15",119.4
"5526","L0","winter","sunday","13:30",116.9
"5527","L0","winter","sunday","13:45",116.1
"5528","L0","winter","sunday","14:00",115.8
"5529","L0","winter","sunday","14:15",114.8
"5530","L0","winter","sunday","14:30",113.2
"5531","L0","winter","sunday","14:45",111.3
"5532","L0","winter","sunday","15:00",109.3
"5533","L0","winter","sunday","15:15",107.5
"5534","L0","winter","sunday","15:30",106.1
"5535","L0","winter","sunday","15:45",105.4
"5536","L0","winter","sunday","16:00",105.6
"5537","L0","winter","sunday","16:15",106.9
"5538","L0","winter","sunday","16:30",109.8
"5539","L0","winter","sunday","16:45",114.4
"5540","L0","winter","sunday","17:00",121.3
"5541","L0","winter","sunday","17:15",130.7
"5542","L0","winter","sunday","17:30",142.4
"5543","L0","winter","sunday","17:45",156.1
"5544","L0","winter","sunday","18:00",171.4
"5545","L0","winter","sunday","18:15",187.8
"5546","L0","winter","sunday","18:30",204.1
"5547","L0","winter","sunday","18:45",218.5
"5548","L0","winter","sunday","19:00",229.7
"5549","L0","winter","sunday","19:15",236.2
"5550","L0","winter","sunday","19:30",237.4
"5551","L0","winter","sunday","19:45",232.9
"5552","L0","winter","sunday","20:00",222.3
"5553","L0","winter","sunday","20:15",205.7
"5554","L0","winter","sunday","20:30",185.5
"5555","L0","winter","sunday","20:45",164.7
"5556","L0","winter","sunday","21:00",146.4
"5557","L0","winter","sunday","21:15",132.6
"5558","L0","winter","sunday","21:30",123
"5559","L0","winter","sunday","21:45",116.3
"5560","L0","winter","sunday","22:00",111.2
"5561","L0","winter","sunday","22:15",106.6
"5562","L0","winter","sunday","22:30",102.1
"5563","L0","winter","sunday","22:45",97.6
"5564","L0","winter","sunday","23:00",92.6
"5565","L0","winter","sunday","23:15",87.2
"5566","L0","winter","sunday","23:30",81.6
"5567","L0","winter","sunday","23:45",76.5
"5568","L0","winter","sunday","00:00",72.3
"5569","L0","summer","sunday","00:15",62.6
"5570","L0","summer","sunday","00:30",60.6
"5571","L0","summer","sunday","00:45",58.9
"5572","L0","summer","sunday","01:00",57.4
"5573","L0","summer","sunday","01:15",56.2
"5574","L0","summer","sunday","01:30",55.2
"5575","L0","summer","sunday","01:45",54.4
"5576","L0","summer","sunday","02:00",53.7
"5577","L0","summer","sunday","02:15",53.2
"5578","L0","summer","sunday","02:30",52.7
"5579","L0","summer","sunday","02:45",52.3
"5580","L0","summer","sunday","03:00",51.9
"5581","L0","summer","sunday","03:15",51.4
"5582","L0","summer","sunday","03:30",50.9
"5583","L0","summer","sunday","03:45",50.5
"5584","L0","summer","sunday","04:00",50
"5585","L0","summer","sunday","04:15",49.6
"5586","L0","summer","sunday","04:30",49.4
"5587","L0","summer","sunday","04:45",49.5
"5588","L0","summer","sunday","05:00",50
"5589","L0","summer","sunday","05:15",51.2
"5590","L0","summer","sunday","05:30",53.1
"5591","L0","summer","sunday","05:45",56
"5592","L0","summer","sunday","06:00",60.2
"5593","L0","summer","sunday","06:15",65.8
"5594","L0","summer","sunday","06:30",73.2
"5595","L0","summer","sunday","06:45",82.6
"5596","L0","summer","sunday","07:00",94.5
"5597","L0","summer","sunday","07:15",108.8
"5598","L0","summer","sunday","07:30",124.7
"5599","L0","summer","sunday","07:45",141
"5600","L0","summer","sunday","08:00",156.5
"5601","L0","summer","sunday","08:15",170.1
"5602","L0","summer","sunday","08:30",180.5
"5603","L0","summer","sunday","08:45",186.6
"5604","L0","summer","sunday","09:00",187.1
"5605","L0","summer","sunday","09:15",181.6
"5606","L0","summer","sunday","09:30",171.8
"5607","L0","summer","sunday","09:45",160.1
"5608","L0","summer","sunday","10:00",149.1
"5609","L0","summer","sunday","10:15",140.8
"5610","L0","summer","sunday","10:30",135.6
"5611","L0","summer","sunday","10:45",133.7
"5612","L0","summer","sunday","11:00",135.2
"5613","L0","summer","sunday","11:15",139.9
"5614","L0","summer","sunday","11:30",145.6
"5615","L0","summer","sunday","11:45",149.8
"5616","L0","summer","sunday","12:00",150.1
"5617","L0","summer","sunday","12:15",144.6
"5618","L0","summer","sunday","12:30",135.3
"5619","L0","summer","sunday","12:45",124.5
"5620","L0","summer","sunday","13:00",114.9
"5621","L0","summer","sunday","13:15",108.4
"5622","L0","summer","sunday","13:30",104.7
"5623","L0","summer","sunday","13:45",102.8
"5624","L0","summer","sunday","14:00",101.9
"5625","L0","summer","sunday","14:15",101.1
"5626","L0","summer","sunday","14:30",100.4
"5627","L0","summer","sunday","14:45",99.7
"5628","L0","summer","sunday","15:00",99.1
"5629","L0","summer","sunday","15:15",98.6
"5630","L0","summer","sunday","15:30",98.1
"5631","L0","summer","sunday","15:45",97.7
"5632","L0","summer","sunday","16:00",97.3
"5633","L0","summer","sunday","16:15",96.9
"5634","L0","summer","sunday","16:30",96.9
"5635","L0","summer","sunday","16:45",97.5
"5636","L0","summer","sunday","17:00",99.1
"5637","L0","summer","sunday","17:15",102.1
"5638","L0","summer","sunday","17:30",106.8
"5639","L0","summer","sunday","17:45",113.7
"5640","L0","summer","sunday","18:00",123.2
"5641","L0","summer","sunday","18:15",135.4
"5642","L0","summer","sunday","18:30",148.9
"5643","L0","summer","sunday","18:45",161.8
"5644","L0","summer","sunday","19:00",172.3
"5645","L0","summer","sunday","19:15",178.8
"5646","L0","summer","sunday","19:30",181.1
"5647","L0","summer","sunday","19:45",179.2
"5648","L0","summer","sunday","20:00",173.2
"5649","L0","summer","sunday","20:15",163.4
"5650","L0","summer","sunday","20:30",151.4
"5651","L0","summer","sunday","20:45",138.9
"5652","L0","summer","sunday","21:00",127.8
"5653","L0","summer","sunday","21:15",119.5
"5654","L0","summer","sunday","21:30",113.5
"5655","L0","summer","sunday","21:45",108.8
"5656","L0","summer","sunday","22:00",104.7
"5657","L0","summer","sunday","22:15",100.2
"5658","L0","summer","sunday","22:30",95.4
"5659","L0","summer","sunday","22:45",90.4
"5660","L0","summer","sunday","23:00",85.2
"5661","L0","summer","sunday","23:15",80
"5662","L0","summer","sunday","23:30",75
"5663","L0","summer","sunday","23:45",70.5
"5664","L0","summer","sunday","00:00",66.7
"5665","L0","transition","sunday","00:15",64.8
"5666","L0","transition","sunday","00:30",62.7
"5667","L0","transition","sunday","00:45",61.3
"5668","L0","transition","sunday","01:00",60.2
"5669","L0","transition","sunday","01:15",59.2
"5670","L0","transition","sunday","01:30",58.2
"5671","L0","transition","sunday","01:45",57.3
"5672","L0","transition","sunday","02:00",56.5
"5673","L0","transition","sunday","02:15",55.8
"5674","L0","transition","sunday","02:30",55.3
"5675","L0","transition","sunday","02:45",54.9
"5676","L0","transition","sunday","03:00",54.7
"5677","L0","transition","sunday","03:15",54.6
"5678","L0","transition","sunday","03:30",54.6
"5679","L0","transition","sunday","03:45",54.7
"5680","L0","transition","sunday","04:00",54.7
"5681","L0","transition","sunday","04:15",54.5
"5682","L0","transition","sunday","04:30",54.3
"5683","L0","transition","sunday","04:45",54.3
"5684","L0","transition","sunday","05:00",54.7
"5685","L0","transition","sunday","05:15",55.5
"5686","L0","transition","sunday","05:30",57.3
"5687","L0","transition","sunday","05:45",60.3
"5688","L0","transition","sunday","06:00",64.8
"5689","L0","transition","sunday","06:15",71.3
"5690","L0","transition","sunday","06:30",79.8
"5691","L0","transition","sunday","06:45",90.6
"5692","L0","transition","sunday","07:00",103.7
"5693","L0","transition","sunday","07:15",119.3
"5694","L0","transition","sunday","07:30",136.3
"5695","L0","transition","sunday","07:45",153.8
"5696","L0","transition","sunday","08:00",170.4
"5697","L0","transition","sunday","08:15",185.3
"5698","L0","transition","sunday","08:30",197
"5699","L0","transition","sunday","08:45",204.6
"5700","L0","transition","sunday","09:00",206.6
"5701","L0","transition","sunday","09:15",202.4
"5702","L0","transition","sunday","09:30",193.4
"5703","L0","transition","sunday","09:45",181.5
"5704","L0","transition","sunday","10:00",168.6
"5705","L0","transition","sunday","10:15",156.5
"5706","L0","transition","sunday","10:30",146.4
"5707","L0","transition","sunday","10:45",139.6
"5708","L0","transition","sunday","11:00",137.1
"5709","L0","transition","sunday","11:15",139.4
"5710","L0","transition","sunday","11:30",144.3
"5711","L0","transition","sunday","11:45",148.8
"5712","L0","transition","sunday","12:00",150.1
"5713","L0","transition","sunday","12:15",146
"5714","L0","transition","sunday","12:30",138.1
"5715","L0","transition","sunday","12:45",128.5
"5716","L0","transition","sunday","13:00",119.5
"5717","L0","transition","sunday","13:15",112.9
"5718","L0","transition","sunday","13:30",108.6
"5719","L0","transition","sunday","13:45",105.7
"5720","L0","transition","sunday","14:00",103.7
"5721","L0","transition","sunday","14:15",102
"5722","L0","transition","sunday","14:30",100.5
"5723","L0","transition","sunday","14:45",99.2
"5724","L0","transition","sunday","15:00",98.2
"5725","L0","transition","sunday","15:15",97.4
"5726","L0","transition","sunday","15:30",96.7
"5727","L0","transition","sunday","15:45",96.1
"5728","L0","transition","sunday","16:00",95.4
"5729","L0","transition","sunday","16:15",94.7
"5730","L0","transition","sunday","16:30",94.5
"5731","L0","transition","sunday","16:45",95.8
"5732","L0","transition","sunday","17:00",99.1
"5733","L0","transition","sunday","17:15",105.2
"5734","L0","transition","sunday","17:30",114
"5735","L0","transition","sunday","17:45",125.3
"5736","L0","transition","sunday","18:00",138.9
"5737","L0","transition","sunday","18:15",154.5
"5738","L0","transition","sunday","18:30",170.3
"5739","L0","transition","sunday","18:45",184.6
"5740","L0","transition","sunday","19:00",195.4
"5741","L0","transition","sunday","19:15",201.4
"5742","L0","transition","sunday","19:30",202.7
"5743","L0","transition","sunday","19:45",199.9
"5744","L0","transition","sunday","20:00",193.6
"5745","L0","transition","sunday","20:15",184.4
"5746","L0","transition","sunday","20:30",173.4
"5747","L0","transition","sunday","20:45",161.6
"5748","L0","transition","sunday","21:00",150.1
"5749","L0","transition","sunday","21:15",139.6
"5750","L0","transition","sunday","21:30",130.3
"5751","L0","transition","sunday","21:45",122.1
"5752","L0","transition","sunday","22:00",114.9
"5753","L0","transition","sunday","22:15",108.4
"5754","L0","transition","sunday","22:30",102.5
"5755","L0","transition","sunday","22:45",97
"5756","L0","transition","sunday","23:00",91.7
"5757","L0","transition","sunday","23:15",86.4
"5758","L0","transition","sunday","23:30",81.2
"5759","L0","transition","sunday","23:45",76.4
"5760","L0","transition","sunday","00:00",72.3
"5761","L1","winter","sunday","00:15",63.5
"5762","L1","winter","sunday","00:30",62.2
"5763","L1","winter","sunday","00:45",61.4
"5764","L1","winter","sunday","01:00",60.8
"5765","L1","winter","sunday","01:15",59.9
"5766","L1","winter","sunday","01:30",59
"5767","L1","winter","sunday","01:45",58.1
"5768","L1","winter","sunday","02:00",57.2
"5769","L1","winter","sunday","02:15",56.7
"5770","L1","winter","sunday","02:30",56.3
"5771","L1","winter","sunday","02:45",56.1
"5772","L1","winter","sunday","03:00",56.1
"5773","L1","winter","sunday","03:15",56.2
"5774","L1","winter","sunday","03:30",56.3
"5775","L1","winter","sunday","03:45",56.3
"5776","L1","winter","sunday","04:00",56.1
"5777","L1","winter","sunday","04:15",55.5
"5778","L1","winter","sunday","04:30",54.9
"5779","L1","winter","sunday","04:45",54.6
"5780","L1","winter","sunday","05:00",54.9
"5781","L1","winter","sunday","05:15",56.1
"5782","L1","winter","sunday","05:30",58.6
"5783","L1","winter","sunday","05:45",62.8
"5784","L1","winter","sunday","06:00",68.9
"5785","L1","winter","sunday","06:15",77.5
"5786","L1","winter","sunday","06:30",89.2
"5787","L1","winter","sunday","06:45",104.8
"5788","L1","winter","sunday","07:00",125
"5789","L1","winter","sunday","07:15",150.1
"5790","L1","winter","sunday","07:30",178.5
"5791","L1","winter","sunday","07:45",208.2
"5792","L1","winter","sunday","08:00",237.2
"5793","L1","winter","sunday","08:15",263
"5794","L1","winter","sunday","08:30",282.1
"5795","L1","winter","sunday","08:45",290.8
"5796","L1","winter","sunday","09:00",285.1
"5797","L1","winter","sunday","09:15",263.1
"5798","L1","winter","sunday","09:30",230.4
"5799","L1","winter","sunday","09:45",194.8
"5800","L1","winter","sunday","10:00",163.6
"5801","L1","winter","sunday","10:15",142.8
"5802","L1","winter","sunday","10:30",131.8
"5803","L1","winter","sunday","10:45",128.2
"5804","L1","winter","sunday","11:00",129.7
"5805","L1","winter","sunday","11:15",134
"5806","L1","winter","sunday","11:30",138.9
"5807","L1","winter","sunday","11:45",142.1
"5808","L1","winter","sunday","12:00",141.4
"5809","L1","winter","sunday","12:15",135.2
"5810","L1","winter","sunday","12:30",125.4
"5811","L1","winter","sunday","12:45",114.6
"5812","L1","winter","sunday","13:00",105.1
"5813","L1","winter","sunday","13:15",99.2
"5814","L1","winter","sunday","13:30",96.4
"5815","L1","winter","sunday","13:45",95.9
"5816","L1","winter","sunday","14:00",97
"5817","L1","winter","sunday","14:15",98.7
"5818","L1","winter","sunday","14:30",100.7
"5819","L1","winter","sunday","14:45",102.6
"5820","L1","winter","sunday","15:00",104
"5821","L1","winter","sunday","15:15",104.6
"5822","L1","winter","sunday","15:30",104.8
"5823","L1","winter","sunday","15:45",104.9
"5824","L1","winter","sunday","16:00",105.1
"5825","L1","winter","sunday","16:15",106.1
"5826","L1","winter","sunday","16:30",107.9
"5827","L1","winter","sunday","16:45",111
"5828","L1","winter","sunday","17:00",115.7
"5829","L1","winter","sunday","17:15",122.5
"5830","L1","winter","sunday","17:30",133.2
"5831","L1","winter","sunday","17:45",149.7
"5832","L1","winter","sunday","18:00",174.1
"5833","L1","winter","sunday","18:15",206.9
"5834","L1","winter","sunday","18:30",242.9
"5835","L1","winter","sunday","18:45",275.4
"5836","L1","winter","sunday","19:00",297.9
"5837","L1","winter","sunday","19:15",305.2
"5838","L1","winter","sunday","19:30",298.6
"5839","L1","winter","sunday","19:45",280.8
"5840","L1","winter","sunday","20:00",254.7
"5841","L1","winter","sunday","20:15",223.1
"5842","L1","winter","sunday","20:30",189.7
"5843","L1","winter","sunday","20:45",158.1
"5844","L1","winter","sunday","21:00",132
"5845","L1","winter","sunday","21:15",114.3
"5846","L1","winter","sunday","21:30",103.5
"5847","L1","winter","sunday","21:45",97.3
"5848","L1","winter","sunday","22:00",93.5
"5849","L1","winter","sunday","22:15",90
"5850","L1","winter","sunday","22:30",86.6
"5851","L1","winter","sunday","22:45",83
"5852","L1","winter","sunday","23:00",79.4
"5853","L1","winter","sunday","23:15",75.8
"5854","L1","winter","sunday","23:30",72.3
"5855","L1","winter","sunday","23:45",69.1
"5856","L1","winter","sunday","00:00",66.6
"5857","L1","summer","sunday","00:15",53.8
"5858","L1","summer","sunday","00:30",53.3
"5859","L1","summer","sunday","00:45",53
"5860","L1","summer","sunday","01:00",52.6
"5861","L1","summer","sunday","01:15",51.7
"5862","L1","summer","sunday","01:30",50.6
"5863","L1","summer","sunday","01:45",49.6
"5864","L1","summer","sunday","02:00",49.1
"5865","L1","summer","sunday","02:15",49.1
"5866","L1","summer","sunday","02:30",49.6
"5867","L1","summer","sunday","02:45",50.1
"5868","L1","summer","sunday","03:00",50.2
"5869","L1","summer","sunday","03:15",49.8
"5870","L1","summer","sunday","03:30",48.9
"5871","L1","summer","sunday","03:45",47.8
"5872","L1","summer","sunday","04:00",46.7
"5873","L1","summer","sunday","04:15",46
"5874","L1","summer","sunday","04:30",45.6
"5875","L1","summer","sunday","04:45",45.8
"5876","L1","summer","sunday","05:00",46.7
"5877","L1","summer","sunday","05:15",48.5
"5878","L1","summer","sunday","05:30",51.1
"5879","L1","summer","sunday","05:45",54.8
"5880","L1","summer","sunday","06:00",59.6
"5881","L1","summer","sunday","06:15",65.8
"5882","L1","summer","sunday","06:30",75.1
"5883","L1","summer","sunday","06:45",89.1
"5884","L1","summer","sunday","07:00",109.8
"5885","L1","summer","sunday","07:15",137.8
"5886","L1","summer","sunday","07:30",169.2
"5887","L1","summer","sunday","07:45",198.9
"5888","L1","summer","sunday","08:00",222
"5889","L1","summer","sunday","08:15",234.3
"5890","L1","summer","sunday","08:30",236.2
"5891","L1","summer","sunday","08:45",229
"5892","L1","summer","sunday","09:00",213.8
"5893","L1","summer","sunday","09:15",192.5
"5894","L1","summer","sunday","09:30",168.3
"5895","L1","summer","sunday","09:45",144.9
"5896","L1","summer","sunday","10:00",126.2
"5897","L1","summer","sunday","10:15",114.8
"5898","L1","summer","sunday","10:30",109.9
"5899","L1","summer","sunday","10:45",109.6
"5900","L1","summer","sunday","11:00",112.2
"5901","L1","summer","sunday","11:15",115.9
"5902","L1","summer","sunday","11:30",119.3
"5903","L1","summer","sunday","11:45",121.2
"5904","L1","summer","sunday","12:00",120.3
"5905","L1","summer","sunday","12:15",115.9
"5906","L1","summer","sunday","12:30",108.9
"5907","L1","summer","sunday","12:45",100.9
"5908","L1","summer","sunday","13:00",93.5
"5909","L1","summer","sunday","13:15",87.9
"5910","L1","summer","sunday","13:30",84.2
"5911","L1","summer","sunday","13:45",82.3
"5912","L1","summer","sunday","14:00",81.8
"5913","L1","summer","sunday","14:15",82.5
"5914","L1","summer","sunday","14:30",84
"5915","L1","summer","sunday","14:45",85.5
"5916","L1","summer","sunday","15:00",86.5
"5917","L1","summer","sunday","15:15",86.5
"5918","L1","summer","sunday","15:30",85.8
"5919","L1","summer","sunday","15:45",84.8
"5920","L1","summer","sunday","16:00",84.1
"5921","L1","summer","sunday","16:15",83.9
"5922","L1","summer","sunday","16:30",84.1
"5923","L1","summer","sunday","16:45",84.2
"5924","L1","summer","sunday","17:00",84.1
"5925","L1","summer","sunday","17:15",84
"5926","L1","summer","sunday","17:30",86.4
"5927","L1","summer","sunday","17:45",94.8
"5928","L1","summer","sunday","18:00",112.2
"5929","L1","summer","sunday","18:15",140.2
"5930","L1","summer","sunday","18:30",173.4
"5931","L1","summer","sunday","18:45",205
"5932","L1","summer","sunday","19:00",227.8
"5933","L1","summer","sunday","19:15",236.6
"5934","L1","summer","sunday","19:30",232.9
"5935","L1","summer","sunday","19:45",219.9
"5936","L1","summer","sunday","20:00",201
"5937","L1","summer","sunday","20:15",179.1
"5938","L1","summer","sunday","20:30",156.5
"5939","L1","summer","sunday","20:45",135.1
"5940","L1","summer","sunday","21:00",116.8
"5941","L1","summer","sunday","21:15",103.2
"5942","L1","summer","sunday","21:30",93.5
"5943","L1","summer","sunday","21:45",86.7
"5944","L1","summer","sunday","22:00",81.8
"5945","L1","summer","sunday","22:15",77.7
"5946","L1","summer","sunday","22:30",74.1
"5947","L1","summer","sunday","22:45",70.9
"5948","L1","summer","sunday","23:00",67.8
"5949","L1","summer","sunday","23:15",64.7
"5950","L1","summer","sunday","23:30",61.8
"5951","L1","summer","sunday","23:45",59.2
"5952","L1","summer","sunday","00:00",57.2
"5953","L1","transition","sunday","00:15",60.4
"5954","L1","transition","sunday","00:30",59.6
"5955","L1","transition","sunday","00:45",59.1
"5956","L1","transition","sunday","01:00",58.4
"5957","L1","transition","sunday","01:15",57.3
"5958","L1","transition","sunday","01:30",56.1
"5959","L1","transition","sunday","01:45",55.1
"5960","L1","transition","sunday","02:00",54.9
"5961","L1","transition","sunday","02:15",55.7
"5962","L1","transition","sunday","02:30",57
"5963","L1","transition","sunday","02:45",58.1
"5964","L1","transition","sunday","03:00",58.4
"5965","L1","transition","sunday","03:15",57.4
"5966","L1","transition","sunday","03:30",55.5
"5967","L1","transition","sunday","03:45",53.3
"5968","L1","transition","sunday","04:00",51.4
"5969","L1","transition","sunday","04:15",50.4
"5970","L1","transition","sunday","04:30",50.3
"5971","L1","transition","sunday","04:45",51
"5972","L1","transition","sunday","05:00",52.6
"5973","L1","transition","sunday","05:15",54.9
"5974","L1","transition","sunday","05:30",58.1
"5975","L1","transition","sunday","05:45",62.4
"5976","L1","transition","sunday","06:00",67.8
"5977","L1","transition","sunday","06:15",74.7
"5978","L1","transition","sunday","06:30",84.4
"5979","L1","transition","sunday","06:45",98.3
"5980","L1","transition","sunday","07:00",118
"5981","L1","transition","sunday","07:15",144
"5982","L1","transition","sunday","07:30",173.6
"5983","L1","transition","sunday","07:45",203.1
"5984","L1","transition","sunday","08:00",229
"5985","L1","transition","sunday","08:15",248
"5986","L1","transition","sunday","08:30",258.5
"5987","L1","transition","sunday","08:45",259.2
"5988","L1","transition","sunday","09:00",248.9
"5989","L1","transition","sunday","09:15",227.3
"5990","L1","transition","sunday","09:30",198.8
"5991","L1","transition","sunday","09:45",169.1
"5992","L1","transition","sunday","10:00",143.7
"5993","L1","transition","sunday","10:15",126.8
"5994","L1","transition","sunday","10:30",117.8
"5995","L1","transition","sunday","10:45",114.7
"5996","L1","transition","sunday","11:00",115.7
"5997","L1","transition","sunday","11:15",118.7
"5998","L1","transition","sunday","11:30",122.2
"5999","L1","transition","sunday","11:45",124.5
"6000","L1","transition","sunday","12:00",123.8
"6001","L1","transition","sunday","12:15",119.2
"6002","L1","transition","sunday","12:30",111.8
"6003","L1","transition","sunday","12:45",103.4
"6004","L1","transition","sunday","13:00",95.8
"6005","L1","transition","sunday","13:15",90.5
"6006","L1","transition","sunday","13:30",87.3
"6007","L1","transition","sunday","13:45",85.8
"6008","L1","transition","sunday","14:00",85.3
"6009","L1","transition","sunday","14:15",85.4
"6010","L1","transition","sunday","14:30",85.8
"6011","L1","transition","sunday","14:45",86.2
"6012","L1","transition","sunday","15:00",86.5
"6013","L1","transition","sunday","15:15",86.3
"6014","L1","transition","sunday","15:30",85.8
"6015","L1","transition","sunday","15:45",85
"6016","L1","transition","sunday","16:00",84.1
"6017","L1","transition","sunday","16:15",83.2
"6018","L1","transition","sunday","16:30",82.6
"6019","L1","transition","sunday","16:45",82.8
"6020","L1","transition","sunday","17:00",84.1
"6021","L1","transition","sunday","17:15",87.4
"6022","L1","transition","sunday","17:30",94.7
"6023","L1","transition","sunday","17:45",108.4
"6024","L1","transition","sunday","18:00",130.9
"6025","L1","transition","sunday","18:15",162.9
"6026","L1","transition","sunday","18:30",198.9
"6027","L1","transition","sunday","18:45",231.9
"6028","L1","transition","sunday","19:00",254.7
"6029","L1","transition","sunday","19:15",262
"6030","L1","transition","sunday","19:30",256
"6031","L1","transition","sunday","19:45",240.6
"6032","L1","transition","sunday","20:00",219.6
"6033","L1","transition","sunday","20:15",196.8
"6034","L1","transition","sunday","20:30",173.8
"6035","L1","transition","sunday","20:45",152.2
"6036","L1","transition","sunday","21:00",133.2
"6037","L1","transition","sunday","21:15",118
"6038","L1","transition","sunday","21:30",106.3
"6039","L1","transition","sunday","21:45",97.5
"6040","L1","transition","sunday","22:00",91.1
"6041","L1","transition","sunday","22:15",86.5
"6042","L1","transition","sunday","22:30",83
"6043","L1","transition","sunday","22:45",80
